TransaccionID,TarjetaID,ComercioID,FechaHora,Monto,Ciudad,Canal
TRX000392,749,55,2026-05-19 09:03:29,108.03,Piura,Web
TRX000393,2722,26,2025-08-22 22:30:38,27.16,Trujillo,ATM
TRX000394,1725,98,2025-06-27 10:41:44,114.68,Arequipa,App
TRX000395,1101,42,2026-02-08 14:30:53,171.25,Trujillo,ATM
TRX000396,899,1,2025-08-14 11:19:30,58.79,Piura,App
TRX000397,2401,52,2026-05-18 20:58:26,88.17,Arequipa,App
TRX000398,112,100,2025-10-31 12:19:21,165.08,Piura,POS
TRX000399,2303,35,2025-12-03 11:53:19,94.45,Cusco,Web
TRX000400,1223,54,2025-11-28 17:45:59,24.41,Cusco,ATM
TRX000401,1328,96,2025-10-12 22:34:51,161.04,Cusco,App
TRX000402,2318,79,2026-03-07 19:10:23,70.74,Cusco,POS
TRX000403,1949,82,2025-08-29 07:42:12,127.39,Cusco,Web
TRX000404,2709,21,2025-07-31 00:48:27,220.0,Cusco,POS
TRX000405,2615,16,2026-01-21 12:26:27,58.82,Cusco,Web
TRX000406,2076,15,2026-05-29 02:02:36,19.54,Piura,ATM
TRX000407,2298,38,2025-07-05 13:41:10,10.33,Arequipa,App
TRX000408,1591,34,2025-06-22 04:30:54,186.69,Trujillo,POS
TRX000409,2566,3,2025-12-08 05:02:53,3.22,Arequipa,ATM
TRX000410,1753,72,2025-10-28 17:04:19,41.55,Piura,Web
TRX000411,2844,62,2025-06-21 14:54:34,23.98,Piura,ATM
TRX000412,243,46,2026-01-25 07:44:40,91.54,Lima,Web
TRX000413,2550,72,2026-02-01 18:33:16,128.15,Trujillo,POS
TRX000414,2288,32,2025-09-10 22:36:24,65.19,Trujillo,POS
TRX000415,2895,76,2025-11-29 08:10:26,79.46,Piura,POS
TRX000416,2763,36,2025-10-25 11:56:09,242.65,Cusco,ATM
TRX000417,1496,24,2025-11-27 10:39:34,173.25,Piura,Web
TRX000418,1844,10,2025-07-08 15:30:17,3.0,Lima,POS
TRX000419,382,20,2025-12-12 06:36:13,172.61,Arequipa,Web
TRX000420,66,97,2025-07-11 00:39:05,0.98,Trujillo,App
TRX000421,1365,55,2025-11-13 11:35:30,372.18,Piura,ATM
TRX000422,1402,98,2026-04-02 21:14:19,11.29,Trujillo,Web
TRX000423,1419,97,2025-07-22 04:40:38,124.18,Arequipa,POS
TRX000424,2577,20,2026-05-11 09:11:17,21.08,Piura,POS
TRX000425,2277,70,2025-12-21 07:19:47,170.24,Cusco,App
TRX000426,2639,45,2026-01-06 10:55:49,79.93,Lima,POS
TRX000427,970,57,2025-12-03 08:41:40,43.82,Cusco,ATM
TRX000428,286,31,2025-11-11 01:07:57,32.96,Piura,Web
TRX000429,1549,37,2026-05-29 00:36:10,58.12,Arequipa,App
TRX000430,2373,88,2025-07-13 08:19:45,90.77,Lima,App
TRX000431,1948,7,2025-07-06 18:05:01,576.82,Piura,App
TRX000432,145,78,2025-06-20 01:54:44,94.1,Lima,ATM
TRX000433,1398,82,2026-04-10 19:13:25,172.45,Piura,Web
TRX000434,1622,35,2026-01-18 21:15:58,27.02,Lima,POS
TRX000435,224,14,2025-10-24 09:06:12,349.97,Trujillo,POS
TRX000436,418,28,2026-03-30 12:19:27,134.41,Cusco,App
TRX000437,797,47,2025-12-05 13:41:55,167.93,Piura,POS
TRX000438,2438,23,2026-02-26 23:35:43,228.58,Lima,App
TRX000439,2230,71,2025-08-30 05:26:56,295.97,Arequipa,App
TRX000440,1981,17,2025-08-26 09:23:29,136.93,Cusco,Web
TRX000441,129,77,2025-08-15 05:15:11,53.01,Cusco,App
TRX000442,51,19,2026-01-27 09:21:53,63.04,Arequipa,Web
TRX000443,1664,33,2025-12-17 06:25:15,27.93,Piura,POS
TRX000444,2666,48,2026-03-13 12:48:19,24.06,Piura,ATM
TRX000445,2210,24,2025-07-18 17:06:49,504.0,Trujillo,ATM
TRX000446,230,13,2026-05-29 15:22:10,20.56,Cusco,Web
TRX000447,890,69,2025-09-05 03:22:28,177.47,Arequipa,ATM
TRX000448,1405,40,2025-12-19 04:20:49,104.07,Arequipa,Web
TRX000449,1219,21,2026-02-04 02:48:22,138.0,Lima,App
TRX000450,1448,31,2026-02-22 07:15:25,54.33,Lima,Web
TRX000451,1201,99,2026-04-09 12:35:21,13.88,Trujillo,Web
TRX000452,1408,73,2026-05-20 11:22:06,23.9,Trujillo,App
TRX000453,2912,37,2025-11-07 15:09:44,206.24,Cusco,POS
TRX000454,1267,37,2025-06-20 09:46:16,211.17,Trujillo,ATM
TRX000455,6,87,2025-12-23 12:26:43,54.39,Piura,POS
TRX000456,2913,36,2025-08-04 04:14:46,86.73,Cusco,POS
TRX000457,1694,77,2025-06-18 21:20:47,31.52,Trujillo,POS
TRX000458,679,83,2026-05-08 04:54:45,37.01,Trujillo,POS
TRX000459,2231,11,2026-01-30 00:31:18,14.6,Lima,Web
TRX000460,1739,81,2025-12-28 03:10:09,106.94,Arequipa,App
TRX000461,751,77,2025-07-20 03:47:26,15.72,Trujillo,Web
TRX000462,1870,26,2025-07-13 00:42:10,186.41,Cusco,Web
TRX000463,2845,69,2025-12-30 06:58:46,221.89,Cusco,Web
TRX000464,2970,77,2025-10-27 09:21:40,66.32,Arequipa,App
TRX000465,1720,5,2025-07-03 19:07:53,12.91,Arequipa,ATM
TRX000466,1288,6,2026-04-26 15:17:43,85.49,Cusco,Web
TRX000467,2032,36,2026-01-03 19:44:30,12.35,Cusco,App
TRX000468,2092,16,2025-12-18 03:30:46,15.92,Trujillo,App
TRX000469,2479,94,2026-01-16 17:59:58,116.0,Piura,POS
TRX000470,1971,20,2026-01-14 00:26:23,91.57,Lima,POS
TRX000471,2819,9,2025-11-04 09:37:28,177.48,Cusco,ATM
TRX000472,199,9,2025-07-08 07:47:59,485.91,Cusco,Web
TRX000473,2128,62,2026-03-13 01:25:09,128.26,Cusco,POS
TRX000474,2159,12,2025-08-11 15:13:02,103.23,Piura,ATM
TRX000475,614,51,2025-12-05 11:18:00,192.54,Arequipa,ATM
TRX000476,1376,41,2026-03-09 06:20:21,13.35,Trujillo,Web
TRX000477,1237,9,2025-12-03 07:06:56,9.73,Cusco,ATM
TRX000478,285,19,2026-03-02 21:14:55,216.7,Lima,App
TRX000479,115,74,2026-02-08 21:10:35,121.7,Lima,ATM
TRX000480,2172,51,2025-09-23 15:57:03,21.06,Arequipa,POS
TRX000481,1978,54,2026-06-11 15:15:07,37.26,Cusco,Web
TRX000482,1352,93,2026-02-23 23:15:07,116.48,Trujillo,App
TRX000483,908,25,2025-07-08 04:13:05,49.07,Lima,App
TRX000484,1543,36,2025-10-17 08:06:49,4.96,Lima,POS
TRX000485,1826,89,2025-12-26 13:00:59,72.33,Piura,App
TRX000486,1362,45,2025-10-28 04:22:55,19.83,Lima,App
TRX000487,565,47,2026-01-15 10:00:37,154.85,Piura,ATM
TRX000488,382,98,2025-10-04 15:02:15,293.52,Arequipa,POS
TRX000489,2872,29,2026-03-01 06:44:26,10.43,Piura,App
TRX000490,1227,71,2026-01-22 17:05:52,18.85,Lima,POS
TRX000491,2762,2,2025-09-05 09:07:25,369.09,Arequipa,POS
TRX000492,889,25,2026-01-05 08:04:55,214.54,Arequipa,App
TRX000493,323,33,2026-05-14 14:22:04,162.58,Piura,ATM
TRX000494,2126,15,2026-02-13 03:01:43,46.44,Arequipa,POS
TRX000495,2800,7,2025-08-08 13:23:10,190.3,Cusco,App
TRX000496,2376,13,2025-06-15 17:08:23,33.2,Cusco,POS
TRX000497,2090,38,2026-04-06 15:24:59,23.28,Lima,Web
TRX000498,1658,53,2025-09-20 11:30:27,105.93,Arequipa,App
TRX000499,497,13,2026-03-20 21:16:16,113.45,Trujillo,Web
TRX000500,1495,81,2025-07-22 20:15:35,63.2,Arequipa,Web
TRX000501,1079,63,2025-12-28 16:27:15,113.21,Lima,App
TRX000502,797,60,2026-02-06 05:49:12,161.17,Cusco,App
TRX000503,1094,74,2025-12-27 03:46:26,77.58,Cusco,Web
TRX000504,1199,29,2026-01-29 06:01:19,7.71,Arequipa,POS
TRX000505,2608,6,2025-12-12 20:15:02,12.1,Arequipa,ATM
TRX000506,1847,33,2025-12-22 19:55:13,59.87,Piura,ATM
TRX000507,1356,63,2025-06-29 12:26:18,56.76,Arequipa,POS
TRX000508,440,49,2026-02-15 21:04:00,126.35,Lima,Web
TRX000509,79,40,2026-04-27 21:41:58,200.43,Arequipa,App
TRX000510,647,56,2025-12-12 10:36:19,104.88,Lima,ATM
TRX000511,790,56,2026-06-04 05:14:42,101.11,Piura,Web
TRX000512,295,28,2025-12-19 12:31:17,111.37,Lima,POS
TRX000513,2413,17,2025-11-03 03:37:54,157.32,Lima,Web
TRX000514,779,19,2025-07-10 08:27:11,161.2,Lima,ATM
TRX000515,298,99,2025-10-05 15:41:00,0.02,Trujillo,App
TRX000516,1611,37,2025-10-20 10:50:00,121.85,Arequipa,Web
TRX000517,395,64,2025-07-30 23:32:56,322.35,Arequipa,POS
TRX000518,2301,53,2025-11-05 03:12:20,15.94,Lima,POS
TRX000519,2875,71,2025-08-02 03:40:03,48.33,Arequipa,Web
TRX000520,1527,80,2026-05-26 02:28:48,51.14,Lima,POS
TRX000521,330,67,2025-07-22 15:29:58,16.33,Piura,Web
TRX000522,1332,79,2025-10-05 02:54:25,11.14,Trujillo,App
TRX000523,1792,2,2026-04-20 02:18:43,76.95,Piura,ATM
TRX000524,5,28,2025-10-25 15:34:08,429.93,Piura,App
TRX000525,2470,12,2025-10-13 15:11:11,11.2,Cusco,ATM
TRX000526,1225,31,2025-11-21 18:49:05,260.28,Piura,ATM
TRX000527,1125,55,2025-11-14 00:24:08,164.6,Piura,ATM
TRX000528,537,81,2026-02-10 00:03:30,283.58,Cusco,POS
TRX000529,2406,100,2025-09-09 06:32:22,77.37,Arequipa,ATM
TRX000530,3018,74,2025-09-23 20:02:31,234.96,Arequipa,App
TRX000531,2395,33,2026-04-18 16:46:14,8.15,Piura,Web
TRX000532,1083,47,2026-05-18 15:49:46,71.97,Cusco,Web
TRX000533,2185,68,2026-05-17 07:22:00,238.81,Cusco,POS
TRX000534,138,41,2026-01-25 15:11:55,24.19,Trujillo,ATM
TRX000535,1283,60,2025-08-13 08:55:48,111.83,Arequipa,Web
TRX000536,2921,79,2025-08-31 07:59:59,24.54,Trujillo,Web
TRX000537,1955,4,2025-11-12 21:44:13,489.14,Arequipa,Web
TRX000538,1936,72,2025-06-29 22:38:17,50.48,Lima,ATM
TRX000539,2118,49,2025-08-22 02:29:19,173.31,Piura,Web
TRX000540,1618,37,2025-06-15 04:23:13,532.92,Cusco,POS
TRX000541,1314,42,2025-08-07 20:34:56,38.52,Trujillo,Web
TRX000542,595,36,2026-04-08 13:25:12,132.13,Arequipa,ATM
TRX000543,2560,96,2026-05-27 20:25:49,88.33,Cusco,App
TRX000544,77,87,2025-11-09 14:22:51,262.55,Cusco,Web
TRX000545,748,48,2025-10-21 12:41:14,8.37,Piura,App
TRX000546,434,2,2025-09-19 20:57:42,263.39,Arequipa,ATM
TRX000547,1660,83,2025-10-29 22:31:42,135.02,Trujillo,ATM
TRX000548,1348,5,2026-03-16 14:39:56,230.52,Lima,POS
TRX000549,729,30,2025-09-04 05:52:18,9.72,Piura,Web
TRX000550,149,20,2025-11-14 02:14:01,357.23,Cusco,POS
TRX000551,920,79,2026-05-27 23:47:28,35.17,Arequipa,App
TRX000552,176,94,2026-02-04 06:43:59,56.3,Trujillo,POS
TRX000553,768,17,2025-11-13 19:37:30,51.62,Lima,Web
TRX000554,1264,90,2025-06-28 13:49:17,350.52,Trujillo,POS
TRX000555,1149,52,2026-03-13 07:20:13,19.12,Trujillo,App
TRX000556,714,50,2026-02-24 14:26:46,17.45,Piura,App
TRX000557,2792,5,2026-01-25 04:40:32,84.78,Arequipa,Web
TRX000558,2084,88,2025-11-29 13:07:56,45.87,Arequipa,Web
TRX000559,2354,89,2025-08-28 22:31:40,115.19,Lima,ATM
TRX000560,2435,53,2025-09-07 11:48:09,45.88,Arequipa,POS
TRX000561,2573,1,2025-10-01 06:54:17,84.35,Piura,POS
TRX000562,351,96,2025-08-28 06:29:52,327.46,Arequipa,Web
TRX000563,1209,92,2025-11-03 04:03:28,117.79,Lima,ATM
TRX000564,1153,73,2025-07-25 10:20:33,218.78,Piura,App
TRX000565,1352,50,2026-01-11 20:37:48,46.23,Trujillo,POS
TRX000566,2995,54,2026-04-24 21:05:06,1.56,Trujillo,App
TRX000567,2311,28,2025-12-24 11:50:18,194.74,Piura,App
TRX000568,2708,73,2026-02-20 15:46:44,163.59,Lima,ATM
TRX000569,2545,59,2026-02-27 06:55:39,97.8,Lima,POS
TRX000570,1892,11,2026-02-18 15:34:25,133.83,Arequipa,App
TRX000571,824,20,2025-10-10 22:05:46,45.4,Piura,Web
TRX000572,509,40,2025-10-07 10:11:20,738.2,Cusco,POS
TRX000573,2795,21,2026-03-22 23:32:41,112.44,Trujillo,App
TRX000574,2961,12,2026-02-13 03:54:13,46.17,Cusco,POS
TRX000575,2958,78,2026-06-01 03:25:27,65.92,Piura,Web
TRX000576,796,93,2026-03-29 00:05:23,69.62,Lima,App
TRX000577,3026,45,2025-12-29 21:50:43,192.87,Cusco,ATM
TRX000578,775,61,2025-07-09 08:48:08,52.97,Lima,Web
TRX000579,2670,75,2025-09-06 07:42:43,72.55,Piura,POS
TRX000580,1682,23,2026-05-18 20:58:20,76.46,Trujillo,Web
TRX000581,2093,14,2026-01-20 09:38:56,89.6,Piura,ATM
TRX000582,3007,51,2025-06-15 19:46:48,82.24,Lima,App
TRX000583,812,74,2026-01-20 14:04:25,183.45,Lima,ATM
TRX000584,643,39,2025-09-10 16:29:21,333.13,Arequipa,POS
TRX000585,2206,87,2025-07-13 02:11:36,393.33,Lima,Web
TRX000586,646,21,2026-06-01 20:39:27,49.15,Arequipa,App
TRX000587,1486,13,2025-07-08 16:10:54,165.33,Piura,POS
TRX000588,2599,47,2026-05-20 14:18:01,208.4,Trujillo,POS
TRX000589,116,50,2025-07-24 01:13:23,102.55,Lima,POS
TRX000590,1225,60,2026-02-06 21:47:08,2.44,Cusco,POS
TRX000591,2699,69,2025-11-06 21:26:45,201.75,Trujillo,App
TRX000592,1451,73,2025-07-30 08:21:21,27.63,Lima,POS
TRX000593,1854,85,2025-11-14 10:13:29,60.83,Arequipa,Web
TRX000594,1997,69,2025-09-06 19:29:57,44.15,Cusco,ATM
TRX000595,1879,45,2025-09-04 13:51:50,36.45,Arequipa,POS
TRX000596,1607,34,2025-11-25 21:38:44,392.22,Cusco,App
TRX000597,750,66,2025-11-07 08:50:34,484.65,Cusco,Web
TRX000598,490,58,2025-11-01 05:36:26,21.85,Piura,Web
TRX000599,2300,53,2026-04-24 16:09:30,233.24,Piura,POS
TRX000600,1485,30,2026-04-30 01:46:02,35.21,Arequipa,Web
TRX000601,389,61,2025-07-27 06:22:15,17.13,Arequipa,App
TRX000602,1827,82,2026-05-31 10:02:40,478.68,Arequipa,POS
TRX000603,357,64,2026-04-16 09:27:39,35.33,Lima,POS
TRX000604,8,84,2025-11-04 01:51:43,371.62,Lima,POS
TRX000605,41,65,2025-09-17 10:44:52,38.1,Arequipa,Web
TRX000606,1138,25,2025-11-29 15:00:57,4.54,Lima,ATM
TRX000607,1260,73,2025-11-08 08:22:19,89.93,Piura,ATM
TRX000608,2996,1,2026-05-24 01:59:46,157.21,Cusco,ATM
TRX000609,38,93,2026-05-31 04:24:56,69.24,Cusco,ATM
TRX000610,281,2,2025-10-12 12:16:54,33.39,Piura,Web
TRX000611,1923,4,2026-02-02 21:31:46,54.94,Trujillo,ATM
TRX000612,2859,61,2025-10-25 03:04:49,50.18,Arequipa,POS
TRX000613,1564,35,2026-03-04 00:38:09,51.22,Piura,App
TRX000614,2802,9,2026-04-06 09:46:03,27.01,Cusco,ATM
TRX000615,833,54,2026-06-04 14:12:46,7.08,Piura,POS
TRX000616,177,20,2026-04-27 23:08:15,207.35,Arequipa,POS
TRX000617,2673,11,2026-02-04 22:34:34,37.1,Cusco,POS
TRX000618,1016,42,2025-10-26 12:39:49,46.09,Lima,App
TRX000619,2623,13,2025-12-09 13:31:24,327.31,Lima,Web
TRX000620,2147,69,2025-11-08 12:49:41,220.44,Lima,POS
TRX000621,766,59,2025-10-21 03:49:25,70.45,Piura,ATM
TRX000622,2957,95,2025-09-01 11:17:05,70.89,Lima,Web
TRX000623,2254,47,2026-04-07 20:49:41,155.64,Trujillo,POS
TRX000624,2543,71,2025-08-18 09:31:54,202.38,Lima,App
TRX000625,1636,3,2025-12-04 20:25:45,127.87,Trujillo,App
TRX000626,1356,97,2026-02-23 09:34:44,41.67,Arequipa,Web
TRX000627,1839,64,2026-04-22 14:39:04,85.72,Trujillo,App
TRX000628,2431,73,2026-02-28 12:59:03,166.36,Piura,Web
TRX000629,510,71,2025-10-16 23:37:03,133.5,Arequipa,Web
TRX000630,3030,11,2025-12-11 17:15:36,232.18,Arequipa,App
TRX000631,1218,93,2026-06-02 02:37:41,75.74,Trujillo,POS
TRX000632,2288,99,2025-10-29 13:08:32,18.99,Cusco,App
TRX000633,2662,7,2025-07-11 00:45:45,5.71,Arequipa,ATM
TRX000634,1957,51,2025-08-18 11:45:15,26.08,Trujillo,POS
TRX000635,963,70,2025-11-30 21:18:01,192.07,Piura,App
TRX000636,1052,87,2025-11-20 11:03:32,109.56,Piura,ATM
TRX000637,1141,83,2025-06-22 07:09:01,260.54,Arequipa,App
TRX000638,2642,63,2026-03-31 11:23:39,119.88,Lima,ATM
TRX000639,1274,2,2025-08-27 17:51:07,58.34,Lima,ATM
TRX000640,298,73,2025-10-21 21:13:47,112.23,Piura,ATM
TRX000641,607,63,2025-12-03 07:47:24,138.33,Trujillo,POS
TRX000642,2908,83,2025-12-10 14:11:13,171.05,Piura,POS
TRX000643,2209,65,2025-11-23 04:20:45,206.97,Cusco,App
TRX000644,622,23,2025-11-07 15:36:36,184.94,Arequipa,POS
TRX000645,1038,49,2026-01-13 00:12:28,61.97,Trujillo,App
TRX000646,485,94,2026-01-09 07:36:40,161.23,Cusco,Web
TRX000647,2985,53,2026-03-31 16:06:46,161.38,Piura,App
TRX000648,1993,41,2026-05-25 05:36:23,301.51,Piura,App
TRX000649,1996,34,2025-08-09 16:39:08,8.72,Piura,Web
TRX000650,2654,57,2025-09-28 14:36:33,107.45,Arequipa,App
TRX000651,626,86,2026-04-26 14:09:49,68.16,Trujillo,ATM
TRX000652,2507,49,2026-03-19 18:32:59,29.49,Trujillo,App
TRX000653,695,28,2026-05-17 20:49:52,10.03,Cusco,POS
TRX000654,1291,91,2026-05-13 06:46:02,5.24,Lima,Web
TRX000655,1355,59,2025-10-18 11:30:42,40.76,Cusco,ATM
TRX000656,2219,84,2026-03-28 09:14:12,98.66,Cusco,POS
TRX000657,57,95,2025-08-28 22:31:54,42.04,Trujillo,App
TRX000658,1829,84,2025-07-27 21:07:15,276.55,Arequipa,Web
TRX000659,51,23,2025-06-15 19:06:30,81.23,Arequipa,POS
TRX000660,556,11,2026-02-06 06:52:40,51.79,Trujillo,Web
TRX000661,2358,31,2025-12-12 02:20:31,21.44,Piura,App
TRX000662,1409,80,2026-03-01 00:08:04,134.08,Trujillo,ATM
TRX000663,1243,75,2025-06-23 11:45:41,138.37,Trujillo,POS
TRX000664,1208,9,2026-06-05 07:36:12,20.84,Lima,POS
TRX000665,455,63,2025-12-24 17:35:54,47.42,Lima,Web
TRX000666,1255,64,2026-05-30 09:04:40,168.54,Lima,Web
TRX000667,1382,5,2025-12-07 12:01:51,20.14,Arequipa,Web
TRX000668,2157,36,2025-11-21 09:08:07,112.97,Arequipa,POS
TRX000669,2556,14,2025-10-01 03:44:25,32.27,Lima,POS
TRX000670,1389,20,2025-11-21 03:32:00,264.12,Piura,Web
TRX000671,296,21,2025-08-18 12:10:48,16.77,Lima,POS
TRX000672,2151,7,2025-11-03 22:45:19,73.47,Trujillo,ATM
TRX000673,3018,87,2025-06-27 16:50:40,45.68,Arequipa,POS
TRX000674,2208,1,2026-06-05 15:30:05,54.65,Lima,App
TRX000675,1944,28,2025-09-01 06:39:26,362.39,Arequipa,Web
TRX000676,2173,23,2025-07-14 05:27:08,184.6,Lima,Web
TRX000677,2206,6,2025-09-10 11:22:20,108.04,Trujillo,ATM
TRX000678,919,66,2026-01-18 00:14:58,168.55,Lima,Web
TRX000679,1041,57,2025-06-15 11:20:39,231.44,Lima,POS
TRX000680,2319,72,2025-08-02 18:18:26,89.44,Piura,POS
TRX000681,133,37,2025-11-13 05:01:27,0.74,Arequipa,App
TRX000682,2735,84,2025-12-07 18:04:59,312.75,Arequipa,POS
TRX000683,1414,82,2025-07-22 12:14:22,68.99,Trujillo,POS
TRX000684,2825,38,2025-09-30 04:46:31,221.89,Trujillo,Web
TRX000685,981,21,2025-07-12 14:44:57,12.06,Arequipa,Web
TRX000686,420,20,2025-08-03 00:07:34,78.84,Piura,ATM
TRX000687,2335,20,2026-06-08 04:32:33,2.73,Piura,POS
TRX000688,42,92,2026-04-03 07:29:01,31.42,Arequipa,App
TRX000689,1621,55,2025-08-07 22:15:19,116.14,Arequipa,Web
TRX000690,686,81,2026-06-04 12:00:33,162.55,Piura,ATM
TRX000691,1796,68,2025-12-13 17:45:00,1.06,Cusco,Web
TRX000692,659,39,2025-11-04 04:17:01,15.08,Lima,App
TRX000693,295,85,2025-08-09 10:50:28,0.88,Piura,ATM
TRX000694,1251,32,2026-03-02 02:10:14,219.75,Arequipa,ATM
TRX000695,81,67,2025-10-22 17:25:46,100.02,Cusco,Web
TRX000696,1170,100,2026-05-03 16:14:25,53.56,Piura,Web
TRX000697,1270,26,2025-08-10 21:12:17,249.93,Arequipa,POS
TRX000698,1878,49,2026-06-03 09:41:25,182.0,Cusco,POS
TRX000699,675,64,2025-11-21 08:39:39,300.14,Arequipa,ATM
TRX000700,709,74,2026-04-22 12:04:51,137.94,Trujillo,App
TRX000701,543,50,2025-11-09 06:54:57,159.86,Piura,Web
TRX000702,804,5,2026-05-03 18:29:03,48.29,Trujillo,ATM
TRX000703,1596,80,2026-01-07 04:04:13,39.94,Trujillo,ATM
TRX000704,2789,99,2026-02-18 06:33:45,83.41,Piura,App
TRX000705,747,3,2025-09-15 08:50:47,370.9,Trujillo,Web
TRX000706,1003,81,2025-06-20 13:26:33,55.05,Trujillo,POS
TRX000707,2887,21,2026-05-01 09:28:58,87.08,Cusco,Web
TRX000708,2513,79,2026-05-05 09:00:23,378.1,Piura,POS
TRX000709,1043,12,2026-05-18 09:47:37,160.24,Arequipa,Web
TRX000710,398,37,2025-09-28 15:17:38,156.78,Piura,App
TRX000711,2094,75,2026-05-27 14:35:15,10.42,Cusco,POS
TRX000712,466,96,2026-02-01 10:16:01,8.97,Cusco,App
TRX000713,2044,92,2026-03-12 19:59:18,80.63,Trujillo,Web
TRX000714,1997,91,2025-08-29 18:13:58,57.72,Piura,Web
TRX000715,2319,21,2025-12-12 00:35:38,46.8,Trujillo,Web
TRX000716,381,40,2026-03-08 18:36:52,117.49,Trujillo,ATM
TRX000717,2347,94,2025-06-17 22:27:03,295.28,Trujillo,POS
TRX000718,264,69,2025-08-11 11:15:51,4.38,Piura,Web
TRX000719,1545,24,2025-06-15 02:25:12,45.71,Lima,ATM
TRX000720,1344,80,2026-06-06 01:25:21,216.37,Trujillo,App
TRX000721,2078,7,2025-06-21 12:42:35,34.19,Piura,App
TRX000722,1950,5,2025-10-09 16:09:14,172.12,Lima,Web
TRX000723,1239,54,2026-03-15 19:16:38,123.42,Arequipa,ATM
TRX000724,8,30,2025-07-20 20:05:20,55.31,Lima,Web
TRX000725,870,8,2025-10-15 06:15:49,360.69,Trujillo,Web
TRX000726,1337,53,2025-12-29 10:30:33,109.97,Cusco,Web
TRX000727,2623,23,2026-05-23 09:52:52,45.73,Piura,App
TRX000728,2838,62,2025-09-13 02:11:20,97.4,Piura,App
TRX000729,1894,42,2026-02-19 02:31:41,94.11,Piura,Web
TRX000730,3006,58,2025-11-21 19:38:15,340.71,Arequipa,App
TRX000731,2611,2,2025-09-03 10:09:55,130.03,Arequipa,Web
TRX000732,2767,17,2026-06-04 10:49:48,422.89,Trujillo,App
TRX000733,2072,46,2025-06-27 17:14:35,50.96,Piura,App
TRX000734,994,57,2025-08-20 06:35:15,158.56,Cusco,POS
TRX000735,2065,17,2026-02-02 14:04:45,36.78,Trujillo,POS
TRX000736,641,2,2025-08-30 16:01:45,128.33,Lima,ATM
TRX000737,865,28,2025-09-09 15:50:18,23.51,Cusco,App
TRX000738,1705,44,2025-07-01 02:38:52,152.82,Arequipa,Web
TRX000739,944,92,2026-04-09 06:52:18,28.53,Trujillo,Web
TRX000740,1342,16,2026-02-08 22:30:54,11.52,Lima,Web
TRX000741,738,35,2025-06-17 07:15:34,7.25,Cusco,ATM
TRX000742,2424,56,2025-07-01 19:15:02,100.54,Trujillo,POS
TRX000743,2768,64,2025-08-03 10:25:42,93.13,Trujillo,App
TRX000744,1374,93,2025-11-16 08:07:23,39.61,Arequipa,POS
TRX000745,1618,10,2026-06-05 12:26:15,51.6,Trujillo,App
TRX000746,129,8,2026-04-30 07:48:34,87.6,Cusco,ATM
TRX000747,1369,42,2026-01-05 13:57:50,38.07,Trujillo,App
TRX000748,1465,86,2025-07-10 16:44:02,16.33,Trujillo,ATM
TRX000749,1134,38,2026-02-28 01:03:39,175.13,Lima,POS
TRX000750,2165,4,2025-07-22 11:39:09,55.8,Arequipa,Web
TRX000751,552,24,2025-10-27 06:32:53,43.24,Cusco,ATM
TRX000752,1357,57,2025-07-18 13:33:19,188.36,Arequipa,App
TRX000753,1520,68,2025-08-07 05:19:48,39.84,Lima,POS
TRX000754,1851,49,2026-03-31 14:24:30,97.1,Arequipa,POS
TRX000755,393,98,2026-02-07 01:30:32,12.1,Piura,Web
TRX000756,659,93,2026-05-12 14:10:43,119.7,Lima,Web
TRX000757,759,15,2026-01-06 08:44:09,57.32,Trujillo,Web
TRX000758,2817,40,2025-07-10 21:57:25,87.57,Arequipa,App
TRX000759,16,64,2025-11-29 10:11:48,2.63,Trujillo,Web
TRX000760,2423,96,2025-11-03 00:05:32,32.54,Lima,Web
TRX000761,227,100,2026-01-28 23:39:23,45.21,Trujillo,ATM
TRX000762,711,18,2025-12-26 10:20:56,127.39,Arequipa,ATM
TRX000763,848,47,2025-12-19 22:23:52,251.83,Arequipa,ATM
TRX000764,393,29,2026-04-19 21:25:01,194.85,Trujillo,Web
TRX000765,20,40,2025-10-29 10:23:38,136.18,Arequipa,Web
TRX000766,1109,11,2025-12-11 11:53:09,11.77,Piura,Web
TRX000767,1459,27,2025-10-26 16:35:51,163.66,Lima,Web
TRX000768,2448,5,2025-08-15 05:55:31,101.52,Trujillo,App
TRX000769,1298,44,2025-06-27 15:56:34,103.46,Trujillo,Web
TRX000770,896,80,2026-05-30 02:25:55,68.04,Piura,POS
TRX000771,2949,43,2026-03-11 20:56:54,88.62,Arequipa,ATM
TRX000772,2411,100,2025-10-04 20:16:46,258.86,Cusco,App
TRX000773,40,21,2025-12-06 10:52:01,142.08,Piura,POS
TRX000774,357,49,2025-09-19 23:59:44,82.5,Lima,Web
TRX000775,1962,82,2025-08-25 10:08:22,227.18,Piura,Web
TRX000776,2579,86,2026-03-04 04:39:58,111.28,Piura,Web
TRX000777,2378,43,2026-05-04 15:01:12,114.03,Trujillo,ATM
TRX000778,685,45,2026-02-23 16:39:55,114.77,Lima,POS
TRX000779,980,76,2026-01-18 01:49:50,46.36,Arequipa,App
TRX000780,2851,15,2025-08-09 15:23:19,334.06,Piura,POS
TRX000781,66,80,2026-03-30 22:25:23,91.17,Cusco,App
TRX000782,1118,38,2025-07-21 01:43:44,11.69,Arequipa,ATM
